lab_id	international_id	avg_coverage	BC	Common_name	BioSample	SampleName
194479	UMCUSAU000000194479	11.34452	UNK	Unknown sample	SAMN06698998	Xizan7M
194480	UMCUSAU000000194480	11.85258	UNK	Unknown sample	SAMN06699003	Xizan11M
194481	UMCUSAU000000194481	9.230323	UNK	Unknown sample	SAMN06699011	NY22-2-M
194482	UMCUSAU000000194482	10.17839	UNK	Unknown sample	SAMN06699014	JX1M
194483	UMCUSAU000000194483	12.58161	UNK	Unknown sample	SAMN06699017	JX6M
194484	UMCUSAU000000194484	9.722903	UNK	Unknown sample	SAMN06699018	JX21
194485	UMCUSAU000000194485	10.39516	UNK	Unknown sample	SAMN06699039	XZ1
194486	UMCUSAU000000194486	9.276129	UNK	Unknown sample	SAMN06699044	GZWN7M
194487	UMCUSAU000000194487	10.86806	UNK	Unknown sample	SAMN06699048	WN8M
194488	UMCUSAU000000194488	8.964193	UNK	Unknown sample	SAMN06699050	WN10M
194489	UMCUSAU000000194489	10.25258	UNK	Unknown sample	SAMN06699051	WN11M
194490	UMCUSAU000000194490	10.49806	UNK	Unknown sample	SAMN06699055	AHWD2-M
194491	UMCUSAU000000194491	9.873549	UNK	Unknown sample	SAMN06699065	JXJJ2
194492	UMCUSAU000000194492	10.03516	UNK	Unknown sample	SAMN06699068	HN5M
194493	UMCUSAU000000194493	9.740645	UNK	Unknown sample	SAMN06699069	HN12M
194494	UMCUSAU000000194494	10.69548	UNK	Unknown sample	SAMN07430998	YBCNMG0001
194495	UMCUSAU000000194495	10.72258	UNK	Unknown sample	SAMN07430999	YBCNMG0002
194496	UMCUSAU000000194496	9.919354	UNK	Unknown sample	SAMN07431000	YBCNYB0001
194497	UMCUSAU000000194497	9.920968	UNK	Unknown sample	SAMN07431001	YBCNYB0002
194498	UMCUSAU000000194498	9.644838	UNK	Unknown sample	SAMN07431002	YBCNHK0001
194499	UMCUSAU000000194499	10.36	UNK	Unknown sample	SAMN07431003	YBCNHK0002
194500	UMCUSAU000000194500	9.606774	UNK	Unknown sample	SAMN07431004	YBCNNY0001
194501	UMCUSAU000000194501	10.70387	UNK	Unknown sample	SAMN07431005	YBCNNY0002
194502	UMCUSAU000000194502	9.76742	UNK	Unknown sample	SAMN07431006	YBCNQC0001
194503	UMCUSAU000000194503	9.670645	UNK	Unknown sample	SAMN07431007	YBCNQC0002
194504	UMCUSAU000000194504	10.2871	UNK	Unknown sample	SAMN07431008	YBCNDC0001
194505	UMCUSAU000000194505	10.53903	UNK	Unknown sample	SAMN07431009	YBCNDC0002
194506	UMCUSAU000000194506	9.925806	UNK	Unknown sample	SAMN07431010	YBCNDH0001
194507	UMCUSAU000000194507	9.962258	UNK	Unknown sample	SAMN07431011	YBCNDH0002
194508	UMCUSAU000000194508	9.264194	UNK	Unknown sample	SAMN07431012	YBCNWL0001
194509	UMCUSAU000000194509	9.295161	UNK	Unknown sample	SAMN07431013	YBCNWL0002
194510	UMCUSAU000000194510	10.08742	UNK	Unknown sample	SAMN07431014	YBCNDS0001
194511	UMCUSAU000000194511	10.03806	UNK	Unknown sample	SAMN07431015	YBCNDS0002
194512	UMCUSAU000000194512	10.04226	UNK	Unknown sample	SAMN07431016	YBCNLP0001
194513	UMCUSAU000000194513	9.777419	UNK	Unknown sample	SAMN07431017	YBCNLP0002
194514	UMCUSAU000000194514	10.11387	UNK	Unknown sample	SAMN07431018	YBCNGL0001
194515	UMCUSAU000000194515	10.01387	UNK	Unknown sample	SAMN07431019	YBCNGL0002
194516	UMCUSAU000000194516	10.12581	UNK	Unknown sample	SAMN07431020	YBCNFJ0001
194517	UMCUSAU000000194517	9.58871	UNK	Unknown sample	SAMN07431021	YBCNFJ0002
194518	UMCUSAU000000194518	8.528387	UNK	Unknown sample	SAMN07431022	YBCNXZ0001
194519	UMCUSAU000000194519	10.64032	UNK	Unknown sample	SAMN07431023	YBCNXZ0002
194520	UMCUSAU000000194520	10.49	UNK	Unknown sample	SAMN07431024	YBCNLX0001
194521	UMCUSAU000000194521	9.937742	UNK	Unknown sample	SAMN07431025	YBCNLX0002
194522	UMCUSAU000000194522	8.872903	UNK	Unknown sample	SAMN07622457	WS3
194523	UMCUSAU000000194523	8.550645	UNK	Unknown sample	SAMN07622458	WS4
194524	UMCUSAU000000194524	9.332903	UNK	Unknown sample	SAMN07622459	WS7
194525	UMCUSAU000000194525	9.255484	UNK	Unknown sample	SAMN07622460	WS8
194526	UMCUSAU000000194526	11.29129	UNK	Unknown sample	SAMN07622461	WS10
194527	UMCUSAU000000194527	13.26355	UNK	Unknown sample	SAMN07622466	Xizan22M_add
194528	UMCUSAU000000194528	3.751613	UNK	Unknown sample	SAMN08166127	Limonero-12313046105-0105
194529	UMCUSAU000000194529	4.911613	UNK	Unknown sample	SAMN08166128	Limonero-12313046111-0111
194530	UMCUSAU000000194530	4.453871	UNK	Unknown sample	SAMN08166129	Limonero-12313046137-0137
194531	UMCUSAU000000194531	5.829032	UNK	Unknown sample	SAMN08166130	Limonero-12313046184-0184
194532	UMCUSAU000000194532	5.821936	UNK	Unknown sample	SAMN08166131	Limonero-12313046187-0187
194533	UMCUSAU000000194533	4.835484	UNK	Unknown sample	SAMN08166132	Limonero-12313046207-0207
194534	UMCUSAU000000194534	3.696774	UNK	Unknown sample	SAMN08166133	Limonero-12313046209-0209
194535	UMCUSAU000000194535	6.076129	UNK	Unknown sample	SAMN08166134	Limonero-12313046212-0212
194536	UMCUSAU000000194536	3.53129	UNK	Unknown sample	SAMN08166135	Limonero-12313046156-0156
194537	UMCUSAU000000194537	59.16839	UNK	Unknown sample	SAMN08225763	Gir (Gopal)
194538	UMCUSAU000000194538	4.815161	UNK	Unknown sample	SAMN08242174	ypr114
194539	UMCUSAU000000194539	7.585161	UNK	Unknown sample	SAMN08242175	ypr115
194540	UMCUSAU000000194540	5.897097	UNK	Unknown sample	SAMN08242227	ms17
194541	UMCUSAU000000194541	6.330645	UNK	Unknown sample	SAMN08242230	ms25
194542	UMCUSAU000000194542	5.744516	UNK	Unknown sample	SAMN08242316	t89
194543	UMCUSAU000000194543	5.336774	UNK	Unknown sample	SAMN08242320	t96
194544	UMCUSAU000000194544	5.040968	UNK	Unknown sample	SAMN08242322	t99
194545	UMCUSAU000000194545	4.256129	UNK	Unknown sample	SAMN08242324	t105
194546	UMCUSAU000000194546	23.34097	UNK	Unknown sample	SAMN08324143	bison_mzc
194547	UMCUSAU000000194547	15.14516	UNK	Unknown sample	SAMN08435280	BRAAUSM002
194548	UMCUSAU000000194548	15.03936	UNK	Unknown sample	SAMN08435281	BRAAUSM003
194549	UMCUSAU000000194549	16.39226	UNK	Unknown sample	SAMN08435324	BRAAUSM046
194550	UMCUSAU000000194550	43.20839	UNK	Unknown sample	SAMN08473803	DamF97
194551	UMCUSAU000000194551	36.91323	UNK	Unknown sample	SAMN08473804	SireF97
194552	UMCUSAU000000194552	12.31226	UNK	Unknown sample	SAMN08612380	AgVic_Btau_HOL_0001
194553	UMCUSAU000000194553	12.15032	UNK	Unknown sample	SAMN08612386	AgVic_Btau_HOL_0007
194554	UMCUSAU000000194554	9.528709	UNK	Unknown sample	SAMN08612388	AgVic_Btau_HOL_0009
194555	UMCUSAU000000194555	11.84484	UNK	Unknown sample	SAMN08612389	AgVic_Btau_HOL_0010
194556	UMCUSAU000000194556	11.0471	UNK	Unknown sample	SAMN08612393	AgVic_Btau_HOL_0014
194557	UMCUSAU000000194557	12.17161	UNK	Unknown sample	SAMN08612397	AgVic_Btau_HOL_0018
194558	UMCUSAU000000194558	15.55	UNK	Unknown sample	SAMN08612399	AgVic_Btau_HOL_0020
194559	UMCUSAU000000194559	10.61226	UNK	Unknown sample	SAMN08612400	AgVic_Btau_HOL_0021
194560	UMCUSAU000000194560	19.13387	UNK	Unknown sample	SAMN08612402	AgVic_Btau_HOL_0023
194561	UMCUSAU000000194561	11.16935	UNK	Unknown sample	SAMN08612403	AgVic_Btau_HOL_0024
194562	UMCUSAU000000194562	11.86323	UNK	Unknown sample	SAMN08612404	AgVic_Btau_HOL_0025
194563	UMCUSAU000000194563	12.98129	UNK	Unknown sample	SAMN08612406	AgVic_Btau_HOL_0027
194564	UMCUSAU000000194564	9.262581	UNK	Unknown sample	SAMN08612407	AgVic_Btau_HOL_0028
194565	UMCUSAU000000194565	14.93387	UNK	Unknown sample	SAMN08612409	AgVic_Btau_HOL_0030
194566	UMCUSAU000000194566	10.53839	UNK	Unknown sample	SAMN08612416	AgVic_Btau_HOL_0037
194567	UMCUSAU000000194567	16.94839	UNK	Unknown sample	SAMN08612419	AgVic_Btau_HOL_0041
194568	UMCUSAU000000194568	11.85129	UNK	Unknown sample	SAMN08612420	AgVic_Btau_HOL_0042
194569	UMCUSAU000000194569	8.831936	UNK	Unknown sample	SAMN08612421	AgVic_Btau_HOL_0043
194570	UMCUSAU000000194570	11.33484	UNK	Unknown sample	SAMN08612422	AgVic_Btau_HOL_0044
194571	UMCUSAU000000194571	12.80839	UNK	Unknown sample	SAMN08612423	AgVic_Btau_HOL_0045
194572	UMCUSAU000000194572	9.130645	UNK	Unknown sample	SAMN08612424	AgVic_Btau_HOL_0046
194573	UMCUSAU000000194573	35.07032	UNK	Unknown sample	SAMN08612425	AgVic_Btau_HOL_0047
194574	UMCUSAU000000194574	14.45613	UNK	Unknown sample	SAMN08612426	AgVic_Btau_HOL_0048
194575	UMCUSAU000000194575	14.83742	UNK	Unknown sample	SAMN08612427	AgVic_Btau_HOL_0049
194576	UMCUSAU000000194576	13.03839	UNK	Unknown sample	SAMN08612428	AgVic_Btau_HOL_0050
194577	UMCUSAU000000194577	8.125161	UNK	Unknown sample	SAMN08612429	AgVic_Btau_HOL_0051
194578	UMCUSAU000000194578	8.400645	UNK	Unknown sample	SAMN08612430	AgVic_Btau_HOL_0052
194579	UMCUSAU000000194579	6.839355	UNK	Unknown sample	SAMN08612431	AgVic_Btau_HOL_0053
194580	UMCUSAU000000194580	7.836129	UNK	Unknown sample	SAMN08612433	AgVic_Btau_HOL_0055
194581	UMCUSAU000000194581	8.061613	UNK	Unknown sample	SAMN08612434	AgVic_Btau_HOL_0056
194583	UMCUSAU000000194583	10.08065	UNK	Unknown sample	SAMN08612436	AgVic_Btau_HOL_0058
194584	UMCUSAU000000194584	7.429032	UNK	Unknown sample	SAMN08612437	AgVic_Btau_HOL_0059
194585	UMCUSAU000000194585	60.58419	UNK	Unknown sample	SAMN08612438	AgVic_Btau_HOL_0125
194586	UMCUSAU000000194586	15.78065	UNK	Unknown sample	SAMN08612439	AgVic_Btau_HOL_0126
194587	UMCUSAU000000194587	11.79774	UNK	Unknown sample	SAMN08612440	AgVic_Btau_HOL_0127
194588	UMCUSAU000000194588	10.76484	UNK	Unknown sample	SAMN08612441	AgVic_Btau_HOL_0128
194589	UMCUSAU000000194589	20.53548	UNK	Unknown sample	SAMN08612443	AgVic_Btau_HOL_0130
194590	UMCUSAU000000194590	15.70581	UNK	Unknown sample	SAMN08612444	AgVic_Btau_HOL_0131
194591	UMCUSAU000000194591	16.43548	UNK	Unknown sample	SAMN08612445	AgVic_Btau_HOL_0132
194592	UMCUSAU000000194592	15.2771	UNK	Unknown sample	SAMN08612446	AgVic_Btau_HOL_0133
194593	UMCUSAU000000194593	9.947097	UNK	Unknown sample	SAMN08612447	AgVic_Btau_HOL_0134
194594	UMCUSAU000000194594	13.20871	UNK	Unknown sample	SAMN08612448	AgVic_Btau_HOL_0135
194595	UMCUSAU000000194595	17.64903	UNK	Unknown sample	SAMN08612449	AgVic_Btau_HOL_0136
194596	UMCUSAU000000194596	10.47161	UNK	Unknown sample	SAMN08612450	AgVic_Btau_HOL_0137
194598	UMCUSAU000000194598	11.36355	UNK	Unknown sample	SAMN08612452	AgVic_Btau_HOL_0139
194599	UMCUSAU000000194599	16.69452	UNK	Unknown sample	SAMN08612453	AgVic_Btau_HOL_0140
194600	UMCUSAU000000194600	15.50548	UNK	Unknown sample	SAMN08612454	AgVic_Btau_HOL_0141
194601	UMCUSAU000000194601	13.36613	UNK	Unknown sample	SAMN08612455	AgVic_Btau_HOL_0142
194602	UMCUSAU000000194602	11.27419	UNK	Unknown sample	SAMN08612456	AgVic_Btau_HOL_0143
194603	UMCUSAU000000194603	10.75355	UNK	Unknown sample	SAMN08612457	AgVic_Btau_HOL_0144
194604	UMCUSAU000000194604	8.93	UNK	Unknown sample	SAMN08612458	AgVic_Btau_HOL_0145
194605	UMCUSAU000000194605	9.864839	UNK	Unknown sample	SAMN08612459	AgVic_Btau_HOL_0146
194606	UMCUSAU000000194606	10.20484	UNK	Unknown sample	SAMN08612460	AgVic_Btau_HOL_0147
194607	UMCUSAU000000194607	9.418064	UNK	Unknown sample	SAMN08612461	AgVic_Btau_HOL_0148
194608	UMCUSAU000000194608	11.4029	UNK	Unknown sample	SAMN08612462	AgVic_Btau_HOL_0149
194609	UMCUSAU000000194609	11.40548	UNK	Unknown sample	SAMN08612463	AgVic_Btau_HOL_0150
194610	UMCUSAU000000194610	11.32387	UNK	Unknown sample	SAMN08612464	AgVic_Btau_HOL_0151
194611	UMCUSAU000000194611	7.556452	UNK	Unknown sample	SAMN08612465	AgVic_Btau_JER_0001
194612	UMCUSAU000000194612	7.199032	UNK	Unknown sample	SAMN08612466	AgVic_Btau_JER_0002
194613	UMCUSAU000000194613	8.067742	UNK	Unknown sample	SAMN08612467	AgVic_Btau_JER_0003
194614	UMCUSAU000000194614	5.602581	UNK	Unknown sample	SAMN08612468	AgVic_Btau_JER_0004
194615	UMCUSAU000000194615	11.62226	UNK	Unknown sample	SAMN08612469	AgVic_Btau_JER_0005
194616	UMCUSAU000000194616	5.244194	UNK	Unknown sample	SAMN08612470	AgVic_Btau_JER_0006
194617	UMCUSAU000000194617	5.116774	UNK	Unknown sample	SAMN08612472	AgVic_Btau_JER_0008
194618	UMCUSAU000000194618	9.052581	UNK	Unknown sample	SAMN08612473	AgVic_Btau_JER_0009
194619	UMCUSAU000000194619	12.88161	UNK	Unknown sample	SAMN08612474	AgVic_Btau_JER_0010
194620	UMCUSAU000000194620	10.88871	UNK	Unknown sample	SAMN08612475	AgVic_Btau_JER_0011
194621	UMCUSAU000000194621	5.872258	UNK	Unknown sample	SAMN08612476	AgVic_Btau_JER_0012
194622	UMCUSAU000000194622	12.60065	UNK	Unknown sample	SAMN08612477	AgVic_Btau_JER_0013
194623	UMCUSAU000000194623	10.36516	UNK	Unknown sample	SAMN08612478	AgVic_Btau_JER_0014
194624	UMCUSAU000000194624	11.1229	UNK	Unknown sample	SAMN08612479	AgVic_Btau_JER_0015
194625	UMCUSAU000000194625	16.53871	UNK	Unknown sample	SAMN08612480	AgVic_Btau_JER_0016
194626	UMCUSAU000000194626	12.14	UNK	Unknown sample	SAMN08612481	AgVic_Btau_JER_0017
194627	UMCUSAU000000194627	15.73677	UNK	Unknown sample	SAMN08612482	AgVic_Btau_JER_0018
194628	UMCUSAU000000194628	11.86484	UNK	Unknown sample	SAMN08612483	AgVic_Btau_JER_0019
194629	UMCUSAU000000194629	15.27645	UNK	Unknown sample	SAMN08612484	AgVic_Btau_JER_0020
194630	UMCUSAU000000194630	17.28935	UNK	Unknown sample	SAMN08612485	AgVic_Btau_JER_0021
194631	UMCUSAU000000194631	12.0971	UNK	Unknown sample	SAMN08612486	AgVic_Btau_JER_0022
194632	UMCUSAU000000194632	13.48903	UNK	Unknown sample	SAMN08612487	AgVic_Btau_JER_0023
194633	UMCUSAU000000194633	15.99677	UNK	Unknown sample	SAMN08612488	AgVic_Btau_JER_0024
194634	UMCUSAU000000194634	16.30516	UNK	Unknown sample	SAMN08612489	AgVic_Btau_JER_0025
194635	UMCUSAU000000194635	13.96645	UNK	Unknown sample	SAMN08612490	AgVic_Btau_JER_0026
194636	UMCUSAU000000194636	14.19548	UNK	Unknown sample	SAMN08612491	AgVic_Btau_JER_0027
194637	UMCUSAU000000194637	9.295807	UNK	Unknown sample	SAMN08612492	AgVic_Btau_JER_0028
194638	UMCUSAU000000194638	13.03161	UNK	Unknown sample	SAMN08612493	AgVic_Btau_JER_0029
194639	UMCUSAU000000194639	13.91677	UNK	Unknown sample	SAMN08612494	AgVic_Btau_JER_0030
194640	UMCUSAU000000194640	11.47516	UNK	Unknown sample	SAMN08612495	AgVic_Btau_JER_0031
194641	UMCUSAU000000194641	11.1471	UNK	Unknown sample	SAMN08612496	AgVic_Btau_JER_0032
194642	UMCUSAU000000194642	16.42516	UNK	Unknown sample	SAMN08612497	AgVic_Btau_JER_0033
194643	UMCUSAU000000194643	11.75742	UNK	Unknown sample	SAMN08612498	AgVic_Btau_JER_0034
194644	UMCUSAU000000194644	9.067097	UNK	Unknown sample	SAMN08612499	AgVic_Btau_JER_0035
194645	UMCUSAU000000194645	12.00194	UNK	Unknown sample	SAMN08612500	AgVic_Btau_JER_0036
194646	UMCUSAU000000194646	25.53419	UNK	Unknown sample	SAMN08612501	AgVic_Btau_JER_0037
194647	UMCUSAU000000194647	12.22613	UNK	Unknown sample	SAMN08612503	AgVic_Btau_JER_0039
194648	UMCUSAU000000194648	12.98452	UNK	Unknown sample	SAMN08612504	AgVic_Btau_JER_0040
194649	UMCUSAU000000194649	12.44452	UNK	Unknown sample	SAMN08612505	AgVic_Btau_JER_0041
194650	UMCUSAU000000194650	17.02903	UNK	Unknown sample	SAMN08612526	AgVic_Btau_JER_0062
194651	UMCUSAU000000194651	13.30742	UNK	Unknown sample	SAMN08612527	AgVic_Btau_JER_0063
194652	UMCUSAU000000194652	11.3671	UNK	Unknown sample	SAMN08612528	AgVic_Btau_JER_0064
194653	UMCUSAU000000194653	28.5129	UNK	Unknown sample	SAMN08612529	AgVic_Btau_JER_0065
194654	UMCUSAU000000194654	16.99161	UNK	Unknown sample	SAMN08612530	AgVic_Btau_JER_0066
194655	UMCUSAU000000194655	16.45	UNK	Unknown sample	SAMN08612531	AgVic_Btau_JER_0067
194656	UMCUSAU000000194656	16.91387	UNK	Unknown sample	SAMN08612532	AgVic_Btau_JER_0068
194657	UMCUSAU000000194657	12.08419	UNK	Unknown sample	SAMN08612533	AgVic_Btau_JER_0069
194658	UMCUSAU000000194658	12.9729	UNK	Unknown sample	SAMN08612534	AgVic_Btau_JER_0070
194659	UMCUSAU000000194659	4.932258	UNK	Unknown sample	SAMN08612535	AgVic_Btau_JER_0071
194660	UMCUSAU000000194660	10.28548	UNK	Unknown sample	SAMN08612536	AgVic_Btau_JER_0072
194661	UMCUSAU000000194661	12.20871	UNK	Unknown sample	SAMN08612537	AgVic_Btau_JER_0073
194662	UMCUSAU000000194662	10.32387	UNK	Unknown sample	SAMN08612538	AgVic_Btau_JER_0074
194663	UMCUSAU000000194663	12.66968	UNK	Unknown sample	SAMN08612539	AgVic_Btau_JER_0075
194664	UMCUSAU000000194664	12.97806	UNK	Unknown sample	SAMN08612540	AgVic_Btau_JER_0076
194665	UMCUSAU000000194665	9.352258	UNK	Unknown sample	SAMN08612541	AgVic_Btau_JER_0077
194666	UMCUSAU000000194666	9.237419	UNK	Unknown sample	SAMN08612542	AgVic_Btau_JER_0078
194667	UMCUSAU000000194667	11.73645	UNK	Unknown sample	SAMN08612543	AgVic_Btau_JER_0079
194668	UMCUSAU000000194668	15.50548	UNK	Unknown sample	SAMN08612544	AgVic_Btau_JER_0080
194669	UMCUSAU000000194669	14.21806	UNK	Unknown sample	SAMN08612545	AgVic_Btau_JER_0081
194670	UMCUSAU000000194670	11.85839	UNK	Unknown sample	SAMN08612546	AgVic_Btau_JER_0082
194671	UMCUSAU000000194671	11.28161	UNK	Unknown sample	SAMN08612547	AgVic_Btau_JER_0083
194672	UMCUSAU000000194672	11.80226	UNK	Unknown sample	SAMN08612548	AgVic_Btau_JER_0084
194673	UMCUSAU000000194673	16.15774	UNK	Unknown sample	SAMN08724707	SNU-SB-1
194674	UMCUSAU000000194674	16.37065	UNK	Unknown sample	SAMN08724708	SNU-PB-1
194675	UMCUSAU000000194675	26.88516	UNK	Unknown sample	SAMN08724709	SNU-F1-1
194676	UMCUSAU000000194676	21.83194	UNK	Unknown sample	SAMN08810150	Animal 1: DNA
194677	UMCUSAU000000194677	21.12968	UNK	Unknown sample	SAMN08810152	Animal 2: DNA
194678	UMCUSAU000000194678	21.14516	UNK	Unknown sample	SAMN08810154	Animal 3: DNA
194679	UMCUSAU000000194679	20.57161	UNK	Unknown sample	SAMN08810156	Animal 4: DNA
194680	UMCUSAU000000194680	21.39161	UNK	Unknown sample	SAMN08810158	Animal 5: DNA
194681	UMCUSAU000000194681	21.12645	UNK	Unknown sample	SAMN08810160	Animal 6: DNA
194682	UMCUSAU000000194682	20.87419	UNK	Unknown sample	SAMN08810162	Animal 7: DNA
194683	UMCUSAU000000194683	20.46419	UNK	Unknown sample	SAMN08810164	Animal 8: DNA
194684	UMCUSAU000000194684	21.81742	UNK	Unknown sample	SAMN08810166	Animal 9: DNA
194685	UMCUSAU000000194685	29.65548	UNK	Unknown sample	SAMN08862747	Har03
194686	UMCUSAU000000194686	17.9	UNK	Unknown sample	SAMN08862748	Sha3b
194687	UMCUSAU000000194687	14.04387	UNK	Unknown sample	SAMN08862749	Thar1
194688	UMCUSAU000000194688	7.188387	UNK	Unknown sample	SAMN09087152	AgVic_Btau_ANG_D008
194689	UMCUSAU000000194689	7.818387	UNK	Unknown sample	SAMN09087153	AgVic_Btau_ANG_D014
194690	UMCUSAU000000194690	8.240968	UNK	Unknown sample	SAMN09087154	AgVic_Btau_ANG_D037
194691	UMCUSAU000000194691	7.700968	UNK	Unknown sample	SAMN09087155	AgVic_Btau_ANG_D046
194692	UMCUSAU000000194692	7.775161	UNK	Unknown sample	SAMN09087156	AgVic_Btau_ANG_D049
194693	UMCUSAU000000194693	8.199032	UNK	Unknown sample	SAMN09087157	AgVic_Btau_ANG_D063
194694	UMCUSAU000000194694	8.194516	UNK	Unknown sample	SAMN09087158	AgVic_Btau_ANG_D064
194695	UMCUSAU000000194695	9.149033	UNK	Unknown sample	SAMN09087159	AgVic_Btau_ANG_D067
194696	UMCUSAU000000194696	5.529677	UNK	Unknown sample	SAMN09087160	AgVic_Btau_ANG_D069
194697	UMCUSAU000000194697	6.42	UNK	Unknown sample	SAMN09087161	AgVic_Btau_ANG_D072
194698	UMCUSAU000000194698	6.632903	UNK	Unknown sample	SAMN09087162	AgVic_Btau_ANG_D074
194699	UMCUSAU000000194699	10.8671	UNK	Unknown sample	SAMN09087163	AgVic_Btau_ANG_D085
194700	UMCUSAU000000194700	7.318387	UNK	Unknown sample	SAMN09087164	AgVic_Btau_ANG_D098
194701	UMCUSAU000000194701	6.680323	UNK	Unknown sample	SAMN09087165	AgVic_Btau_ANG_D104
194702	UMCUSAU000000194702	5.661613	UNK	Unknown sample	SAMN09087166	AgVic_Btau_ANG_D109
194703	UMCUSAU000000194703	7.22871	UNK	Unknown sample	SAMN09087167	AgVic_Btau_ANG_D112
194704	UMCUSAU000000194704	5.599032	UNK	Unknown sample	SAMN09087168	AgVic_Btau_ANG_D124
194705	UMCUSAU000000194705	7.899677	UNK	Unknown sample	SAMN09087169	AgVic_Btau_ANG_D126
194706	UMCUSAU000000194706	6.423226	UNK	Unknown sample	SAMN09087170	AgVic_Btau_ANG_D136
194707	UMCUSAU000000194707	7.806774	UNK	Unknown sample	SAMN09087171	AgVic_Btau_ANG_D142
194708	UMCUSAU000000194708	13.15516	UNK	Unknown sample	SAMN09087172	AgVic_Btau_ANG_D156
194709	UMCUSAU000000194709	7.374194	UNK	Unknown sample	SAMN09087173	AgVic_Btau_ANG_D158
194710	UMCUSAU000000194710	7.399677	UNK	Unknown sample	SAMN09087174	AgVic_Btau_ANG_D161
194711	UMCUSAU000000194711	6.569032	UNK	Unknown sample	SAMN09087175	AgVic_Btau_ANG_D170
194712	UMCUSAU000000194712	6.687742	UNK	Unknown sample	SAMN09087176	AgVic_Btau_ANG_D171
194713	UMCUSAU000000194713	9.815484	UNK	Unknown sample	SAMN09087177	AgVic_Btau_ANG_D178
194714	UMCUSAU000000194714	7.288387	UNK	Unknown sample	SAMN09087178	AgVic_Btau_ANG_D179
194715	UMCUSAU000000194715	7.340968	UNK	Unknown sample	SAMN09087179	AgVic_Btau_ANG_D183
194716	UMCUSAU000000194716	6.913548	UNK	Unknown sample	SAMN09087180	AgVic_Btau_ANG_D194
194717	UMCUSAU000000194717	7.14129	UNK	Unknown sample	SAMN09087181	AgVic_Btau_ANG_D195
194718	UMCUSAU000000194718	6.783548	UNK	Unknown sample	SAMN09087182	AgVic_Btau_ANG_D201
194719	UMCUSAU000000194719	6.148387	UNK	Unknown sample	SAMN09087183	AgVic_Btau_ANG_D209
194720	UMCUSAU000000194720	9.763226	UNK	Unknown sample	SAMN09087184	AgVic_Btau_ANG_D210
194721	UMCUSAU000000194721	6.839677	UNK	Unknown sample	SAMN09087185	AgVic_Btau_ANG_D212
194722	UMCUSAU000000194722	7.087742	UNK	Unknown sample	SAMN09087186	AgVic_Btau_ANG_D213
194723	UMCUSAU000000194723	13.40839	UNK	Unknown sample	SAMN09087187	AgVic_Btau_ANG_D216
194724	UMCUSAU000000194724	6.909678	UNK	Unknown sample	SAMN09087188	AgVic_Btau_ANG_D228
194725	UMCUSAU000000194725	10.5329	UNK	Unknown sample	SAMN09087189	AgVic_Btau_ANG_D234
194726	UMCUSAU000000194726	6.3	UNK	Unknown sample	SAMN09087190	AgVic_Btau_ANG_D238
194727	UMCUSAU000000194727	9.017097	UNK	Unknown sample	SAMN09087191	AgVic_Btau_ANG_D240
194728	UMCUSAU000000194728	7.735806	UNK	Unknown sample	SAMN09087193	AgVic_Btau_ANG_D245
194729	UMCUSAU000000194729	6.270645	UNK	Unknown sample	SAMN09087194	AgVic_Btau_ANG_D246
194730	UMCUSAU000000194730	9.570968	UNK	Unknown sample	SAMN09087195	AgVic_Btau_ANG_D251
194731	UMCUSAU000000194731	7.333549	UNK	Unknown sample	SAMN09087196	AgVic_Btau_ANG_D252
194732	UMCUSAU000000194732	7.912903	UNK	Unknown sample	SAMN09087197	AgVic_Btau_ANG_D254
194733	UMCUSAU000000194733	10.56903	UNK	Unknown sample	SAMN09087198	AgVic_Btau_ANG_D260
194734	UMCUSAU000000194734	11.46355	UNK	Unknown sample	SAMN09379695	108379242
194735	UMCUSAU000000194735	8.866451	UNK	Unknown sample	SAMN09379696	108380925
194736	UMCUSAU000000194736	7.580968	UNK	Unknown sample	SAMN09379698	398390688
194737	UMCUSAU000000194737	9.234516	UNK	Unknown sample	SAMN09379699	169889947
194738	UMCUSAU000000194738	12.61774	UNK	Unknown sample	SAMN09379701	387284019
194739	UMCUSAU000000194739	10.0271	UNK	Unknown sample	SAMN09379702	108373084
194740	UMCUSAU000000194740	9.871613	UNK	Unknown sample	SAMN09379703	116542523
194741	UMCUSAU000000194741	9.304839	UNK	Unknown sample	SAMN09379705	108376074
194742	UMCUSAU000000194742	7.61871	UNK	Unknown sample	SAMN09379706	363633136
194743	UMCUSAU000000194743	11.03806	UNK	Unknown sample	SAMN09379707	108376504
194744	UMCUSAU000000194744	13.25097	UNK	Unknown sample	SAMN09379708	119077263
194745	UMCUSAU000000194745	9.827742	UNK	Unknown sample	SAMN09379709	108379289
194746	UMCUSAU000000194746	10.68194	UNK	Unknown sample	SAMN09379710	108379091
194747	UMCUSAU000000194747	9.604194	UNK	Unknown sample	SAMN09379711	359538368
194748	UMCUSAU000000194748	19.85548	UNK	Unknown sample	SAMN09379712	108375560
194749	UMCUSAU000000194749	12.03871	UNK	Unknown sample	SAMN09379713	108375352
194750	UMCUSAU000000194750	8.87129	UNK	Unknown sample	SAMN09379716	108376400
194751	UMCUSAU000000194751	9.480645	UNK	Unknown sample	SAMN09379717	69092938
194752	UMCUSAU000000194752	8.886452	UNK	Unknown sample	SAMN09379718	108380989
