lab_id,international_id,sex,bio_sample,population,region,continent,species,avg_coverage,owner
79050,UMCUSAF000000079050,F,,holstein,continental europe,europe,bos taurus,8.684137931034483,
79160,UMCUSAM000000079160,M,,holstein,continental europe,europe,bos taurus,9.76896551724138,
79488,UMCUSAM000000079488,M,,holstein,continental europe,europe,bos taurus,9.608620689655172,
79863,UMCUSAM000000079863,M,,holstein,continental europe,europe,bos taurus,10.072413793103449,
79971,UMCUSAM000000079971,M,,holstein,continental europe,europe,bos taurus,9.97448275862069,
80134,UMCUSAF000000080134,F,,holstein,continental europe,europe,bos taurus,9.878275862068966,
80163,UMCUSAM000000080163,M,,holstein,continental europe,europe,bos taurus,9.779310344827586,
80421,UMCUSAF000000080421,F,,holstein,continental europe,europe,bos taurus,9.299655172413793,
80427,UMCUSAM000000080427,M,,holstein,continental europe,europe,bos taurus,9.080689655172414,
80609,UMCUSAM000000080609,M,,holstein,continental europe,europe,bos taurus,9.014482758620689,
80636,UMCUSAF000000080636,F,,holstein,continental europe,europe,bos taurus,8.786551724137931,
82366,UMCUSAF000000082366,F,,holstein,continental europe,europe,bos taurus,9.813793103448276,
85977,UMCUSAU000000085977,,,hanwoo,japan and korea,asia,bos taurus,8.256551724137932,
85978,UMCUSAU000000085978,,,brahman,americas,americas,bos indicus,7.98448275862069,
86416,BMAUSAM00000C907807,M,,beefmaster,americas,americas,composite,21.350689655172413,
86417,BMAUSAM00000C977252,M,,beefmaster,americas,americas,composite,20.269310344827584,
86418,BMAUSAM00000C988569,M,,beefmaster,americas,americas,composite,18.16689655172414,
86419,BMAUSAM00000C931489,M,,beefmaster,americas,americas,composite,18.56,
86420,BMAUSAM00000C955210,M,,beefmaster,americas,americas,composite,19.678275862068965,
86421,BMAUSAM00000C930530,M,,beefmaster,americas,americas,composite,17.522758620689654,
86422,BMAUSAM00000C919125,M,,beefmaster,americas,americas,composite,18.712413793103448,
86423,BMAUSAM00000C841270,M,,beefmaster,americas,americas,composite,20.551379310344828,
86424,BMAUSAM00000C955655,M,,beefmaster,americas,americas,composite,20.849655172413794,
86425,BMAUSAM00000C954708,M,,beefmaster,americas,americas,composite,20.920689655172414,
86883,UMCUSAF000000086883,F,,holstein,continental europe,europe,bos taurus,8.662068965517241,
86953,UMCUSAF000000086953,F,,holstein,continental europe,europe,bos taurus,8.798620689655172,
86954,UMCUSAF000000086954,F,,holstein,continental europe,europe,bos taurus,8.391379310344828,
86956,UMCUSAF000000086956,F,,holstein,continental europe,europe,bos taurus,8.06655172413793,
87024,UMCUSAF000000087024,F,,holstein,continental europe,europe,bos taurus,8.034137931034483,
87089,UMCUSAF000000087089,F,,holstein,continental europe,europe,bos taurus,8.377241379310345,
87104,UMCUSAF000000087104,F,,holstein,continental europe,europe,bos taurus,9.020689655172413,
87174,UMCUSAF000000087174,F,,holstein,continental europe,europe,bos taurus,8.14103448275862,
87267,UMCUSAF000000087267,F,,holstein,continental europe,europe,bos taurus,8.225517241379311,
87309,UMCUSAF000000087309,F,,holstein,continental europe,europe,bos taurus,8.530344827586207,
87335,UMCUSAF000000087335,F,,holstein,continental europe,europe,bos taurus,8.443103448275862,
87398,UMCUSAF000000087398,F,,holstein,continental europe,europe,bos taurus,8.417241379310346,
87926,AANUSAM000016447771,M,,angus,british isles,europe,bos taurus,19.771724137931034,
87927,HERUSAM000014661058,M,,hereford,british isles,europe,bos taurus,18.697586206896553,
87930,HERUSAM000042800895,M,,hereford,british isles,europe,bos taurus,17.72241379310345,
87931,HERUSAM000042593689,M,,hereford,british isles,europe,bos taurus,18.082758620689656,
87932,HERUSAM000023697677,M,,hereford,british isles,europe,bos taurus,19.259655172413794,
87954,UMCUSAM000000087954,M,,hereford,british isles,europe,bos taurus,15.754827586206897,
87955,HERUSAM000042669011,M,,hereford,british isles,europe,bos taurus,15.672758620689654,
87957,RDPUSAM000000000011,M,,maine-anjou,france,europe,bos taurus,23.221724137931034,
87958,RDPUSAM000000294939,M,,maine-anjou,france,europe,bos taurus,14.488965517241379,
87959,RDPUSAM000000169334,M,,maine-anjou,france,europe,bos taurus,23.721724137931034,
87960,RDPUSAM000000307184,M,,maine-anjou,france,europe,bos taurus,22.674827586206895,
87961,RDPUSAM000000165744,M,,maine-anjou,france,europe,bos taurus,17.67137931034483,
88651,HOLUSAU000001903604,,,holstein,continental europe,europe,bos taurus,2.0237931034482757,
88652,HOLUSAU000001417390,,,holstein,continental europe,europe,bos taurus,2.8148275862068965,
88653,HOLUSAU000001672325,,,holstein,continental europe,europe,bos taurus,2.12448275862069,
88654,HOLUSAU000001447141,,,holstein,continental europe,europe,bos taurus,1.3941379310344828,
88655,HOLUSAU000017062963,,,holstein,continental europe,europe,bos taurus,3.8906896551724137,
88668,UMCUSAU000000088668,,,angus,british isles,europe,bos taurus,18.631034482758622,
88669,UMCUSAU000000088669,,,angus,british isles,europe,bos taurus,14.520689655172413,
88671,UMCUSAU000000088671,,,angus,british isles,europe,bos taurus,20.147586206896552,
88972,UMCUSAU000000088972,,,angus,british isles,europe,bos taurus,20.076551724137932,
88973,UMCUSAU000000088973,,,angus,british isles,europe,bos taurus,16.695172413793102,
88974,UMCUSAU000000088974,,,angus,british isles,europe,bos taurus,18.925172413793103,
88975,UMCUSAU000000088975,,,angus,british isles,europe,bos taurus,19.270689655172415,
88976,UMCUSAU000000088976,,,angus,british isles,europe,bos taurus,18.175172413793103,
88977,UMCUSAU000000088977,,,angus,british isles,europe,bos taurus,17.803103448275863,
88978,UMCUSAU000000088978,,,angus,british isles,europe,bos taurus,19.826206896551724,
88990,AANUSAM000005475692,M,,angus,british isles,europe,bos taurus,20.90137931034483,
89504,CHAUSAM00000M434790,M,,charolais,france,europe,bos taurus,20.66793103448276,
89505,CHAUSAM00000M314744,M,,charolais,france,europe,bos taurus,17.907586206896553,
89506,CHAUSAM00000M225504,M,,charolais,france,europe,bos taurus,20.035172413793102,
89507,CHAUSAM00000M231620,M,,charolais,france,europe,bos taurus,17.839310344827584,
89508,CHAUSAM000VPM122718,M,,charolais,france,europe,bos taurus,20.845517241379312,
89527,AANUSAM000011833725,M,,angus,british isles,europe,bos taurus,21.373793103448275,
91166,AANUSAU000006639770,M,,angus,british isles,europe,bos taurus,9.37896551724138,
91167,AANUSAM000011261777,M,,angus,british isles,europe,bos taurus,5.6579310344827585,
91168,RANUSAM000000904822,M,,angus,british isles,europe,bos taurus,8.107931034482759,
91169,RANUSAM000000128766,M,,angus,british isles,europe,bos taurus,13.257241379310345,
91170,RANUSAM000000438816,M,,angus,british isles,europe,bos taurus,14.15103448275862,
91171,RANUSAM000000802442,M,,angus,british isles,europe,bos taurus,5.555862068965517,
91172,RANUSAM000000601995,M,,angus,british isles,europe,bos taurus,9.340344827586208,
91173,RANUSAM000000299558,M,,angus,british isles,europe,bos taurus,14.853793103448275,
91174,RANUSAM000000794957,M,,angus,british isles,europe,bos taurus,6.104827586206897,
91175,RANUSAM000000001267,M,,angus,british isles,europe,bos taurus,13.43551724137931,
91176,RANUSAM000000013072,M,,angus,british isles,europe,bos taurus,5.17448275862069,
91177,RANUSAM000000372629,M,,angus,british isles,europe,bos taurus,6.7058620689655175,
91178,RANUSAM000000859497,M,,angus,british isles,europe,bos taurus,6.011724137931035,
92750,UMCUSAM000000092750,M,,charolais,france,europe,bos taurus,8.962068965517242,
106627,AANNZLM017683008844,M,,angus,british isles,europe,bos taurus,20.479655172413793,
106628,AANNZLM17691003Y167,M,,angus,british isles,europe,bos taurus,18.917241379310344,
106629,AANNZLM001217000784,M,,angus,british isles,europe,bos taurus,17.997931034482757,
106630,AANNZLM016932004379,M,,angus,british isles,europe,bos taurus,19.678620689655173,
107936,AANCANM000001256842,M,SAMN01915337,angus,british isles,europe,bos taurus,6.826206896551724,"Livestock Gentec, University of Alberta"
107938,AANCANM000000976295,M,SAMN01915339,angus,british isles,europe,bos taurus,6.493103448275862,"Livestock Gentec, University of Alberta"
107940,AANCANM000000912768,M,SAMN01915341,angus,british isles,europe,bos taurus,6.422068965517242,"Livestock Gentec, University of Alberta"
107941,GVHUSAM000CDGV74720,M,SAMN01915342,gelbvieh,continental europe,europe,bos taurus,7.767586206896552,"Livestock Gentec, University of Alberta"
107943,PIEITAM0000CN49471C,M,SAMN01915345,piedmontese,italy,europe,bos taurus,6.721724137931035,"Livestock Gentec, University of Alberta"
107944,RANCANM0000GOLD690F,M,SAMN01915346,angus,british isles,europe,bos taurus,6.700689655172414,"Livestock Gentec, University of Alberta"
107947,PIEITAM0000CN3516ID,M,SAMN01915349,piedmontese,italy,europe,bos taurus,7.227586206896552,"Livestock Gentec, University of Alberta"
107948,RANCANM000000914772,M,SAMN01915350,angus,british isles,europe,bos taurus,7.32,"Livestock Gentec, University of Alberta"
107950,CHACANM0000RMC28323,M,SAMN01915352,charolais,france,europe,bos taurus,7.305862068965517,"Livestock Gentec, University of Alberta"
107951,HERCANM000C02699070,M,SAMN01915353,hereford,british isles,europe,bos taurus,7.543448275862069,"Livestock Gentec, University of Alberta"
107952,CHACANM00000FMC5641,M,SAMN01915354,charolais,france,europe,bos taurus,7.289310344827586,"Livestock Gentec, University of Alberta"
107954,RANCANM000000967676,M,SAMN01915356,angus,british isles,europe,bos taurus,6.896551724137931,"Livestock Gentec, University of Alberta"
107955,LIMCANM00CPM0128675,M,SAMN01915357,limousin,france,europe,bos taurus,6.6562068965517245,"Livestock Gentec, University of Alberta"
107956,LIMUSAM00NPM1052834,M,SAMN01915358,limousin,france,europe,bos taurus,7.8420689655172415,"Livestock Gentec, University of Alberta"
107957,RANCANM000000912788,M,SAMN01915359,angus,british isles,europe,bos taurus,7.368620689655172,"Livestock Gentec, University of Alberta"
107958,LIMCANM0000CFM22324,M,SAMN01915360,limousin,france,europe,bos taurus,6.7379310344827585,"Livestock Gentec, University of Alberta"
107959,LIMCANM00CPM0130839,M,SAMN01920653,limousin,france,europe,bos taurus,6.868275862068965,"Livestock Gentec, University of Alberta"
107960,AANCANM000000561205,M,SAMN02142982,angus,british isles,europe,bos taurus,6.768275862068966,"Livestock Gentec, University of Alberta"
107964,AANCANM000001072819,M,SAMN02142989,angus,british isles,europe,bos taurus,6.641379310344828,"Livestock Gentec, University of Alberta"
107965,AANCANM000001303204,M,SAMN02142990,angus,british isles,europe,bos taurus,7.156896551724138,"Livestock Gentec, University of Alberta"
107966,CHAUSAM00000M244289,M,SAMN02142991,charolais,france,europe,bos taurus,6.535862068965518,"Livestock Gentec, University of Alberta"
107967,CHAFRAM005872122876,M,SAMN02142992,charolais,france,europe,bos taurus,7.433793103448276,"Livestock Gentec, University of Alberta"
107968,CHAFRAM005882101816,M,SAMN02142993,charolais,france,europe,bos taurus,7.222413793103448,"Livestock Gentec, University of Alberta"
107969,CHAUSAM0000MC190391,M,SAMN02142994,charolais,france,europe,bos taurus,6.562068965517241,"Livestock Gentec, University of Alberta"
107970,CHAUSAM0000MC243075,M,SAMN02142995,charolais,france,europe,bos taurus,7.06551724137931,"Livestock Gentec, University of Alberta"
107971,HERCANM000C02356049,M,SAMN02142997,hereford,british isles,europe,bos taurus,17.961379310344828,"Livestock Gentec, University of Alberta"
107972,GVHCANM000CDGV79007,M,SAMN02839600,gelbvieh,continental europe,europe,bos taurus,11.661034482758621,"Livestock Gentec, University of Alberta"
107973,GVHCANM000CDGV94481,M,SAMN02839601,gelbvieh,continental europe,europe,bos taurus,10.284827586206896,"Livestock Gentec, University of Alberta"
107974,GVHDEUM000000606526,M,SAMN02839602,gelbvieh,continental europe,europe,bos taurus,9.555862068965517,"Livestock Gentec, University of Alberta"
107976,GVHDEUM000000LAF01M,M,SAMN02839604,gelbvieh,continental europe,europe,bos taurus,8.053448275862069,"Livestock Gentec, University of Alberta"
107977,HERCANM000C02755740,M,SAMN02839605,hereford,british isles,europe,bos taurus,5.405172413793103,"Livestock Gentec, University of Alberta"
107978,HERCANM000C02828255,M,SAMN02839606,hereford,british isles,europe,bos taurus,9.50551724137931,"Livestock Gentec, University of Alberta"
107979,AANCANM000001267535,M,SAMN02839607,angus,british isles,europe,bos taurus,9.919655172413794,"Livestock Gentec, University of Alberta"
107980,CHACANM0000MC140502,M,SAMN02839608,charolais,france,europe,bos taurus,12.746896551724138,"Livestock Gentec, University of Alberta"
107981,CHACANM0000MC299727,M,SAMN02839609,charolais,france,europe,bos taurus,10.715172413793104,"Livestock Gentec, University of Alberta"
107982,CHACANM0000RMC30160,M,SAMN02839610,charolais,france,europe,bos taurus,10.757931034482759,"Livestock Gentec, University of Alberta"
107983,CHAFRAM004240299352,M,SAMN02839611,charolais,france,europe,bos taurus,10.483793103448276,"Livestock Gentec, University of Alberta"
107984,RANCANM000001228327,M,SAMN02839613,angus,british isles,europe,bos taurus,10.376551724137931,"Livestock Gentec, University of Alberta"
107985,RANCANM000001450934,M,SAMN02839614,angus,british isles,europe,bos taurus,3.336896551724138,"Livestock Gentec, University of Alberta"
107986,AANCANM000001121133,M,SAMN02841103,angus,british isles,europe,bos taurus,10.333103448275862,"Livestock Gentec, University of Alberta"
107988,DEVGBRM000000015072,M,SAMN02841105,devon,british isles,europe,bos taurus,10.865862068965518,"Livestock Gentec, University of Alberta"
107989,AANCANM000001121114,M,SAMN02841106,angus,british isles,europe,bos taurus,11.504827586206897,"Livestock Gentec, University of Alberta"
107990,GVHCANM000CDGV38968,M,SAMN02841107,gelbvieh,continental europe,europe,bos taurus,10.302068965517241,"Livestock Gentec, University of Alberta"
107991,HERCANM000C02020446,M,SAMN02841108,hereford,british isles,europe,bos taurus,10.791724137931034,"Livestock Gentec, University of Alberta"
107992,HOLCANM000006026421,M,SAMN02841109,holstein,continental europe,europe,bos taurus,11.275172413793104,"Livestock Gentec, University of Alberta"
107993,HERCANM000000C01369,M,SAMN02841110,hereford,british isles,europe,bos taurus,10.353103448275862,"Livestock Gentec, University of Alberta"
107994,HERCANM000C02764160,M,SAMN02841111,hereford,british isles,europe,bos taurus,10.213103448275863,"Livestock Gentec, University of Alberta"
107995,HERCANM000C02764939,M,SAMN02841112,hereford,british isles,europe,bos taurus,9.679655172413792,"Livestock Gentec, University of Alberta"
107996,HERCANM000C02789138,M,SAMN02841113,hereford,british isles,europe,bos taurus,10.965172413793104,"Livestock Gentec, University of Alberta"
107997,HERUSAM000018829210,M,SAMN02841114,hereford,british isles,europe,bos taurus,10.332413793103449,"Livestock Gentec, University of Alberta"
107998,HERUSAM000018837770,M,SAMN02841115,hereford,british isles,europe,bos taurus,9.695172413793104,"Livestock Gentec, University of Alberta"
107999,AANCANM000001413589,M,SAMN02841116,angus,british isles,europe,bos taurus,9.82,"Livestock Gentec, University of Alberta"
108000,HOLCANM000000327279,M,SAMN02841117,holstein,continental europe,europe,bos taurus,9.588620689655173,"Livestock Gentec, University of Alberta"
108001,HOLCANM000000334489,M,SAMN02841118,holstein,continental europe,europe,bos taurus,10.942413793103448,"Livestock Gentec, University of Alberta"
108002,HOLCANM000100745543,M,SAMN02841119,holstein,continental europe,europe,bos taurus,10.910344827586206,"Livestock Gentec, University of Alberta"
108006,CHACANM0000MC293022,M,SAMN02842700,charolais,france,europe,bos taurus,9.575862068965517,"Livestock Gentec, University of Alberta"
108007,HOLCANM000000376455,M,SAMN02842701,holstein,continental europe,europe,bos taurus,19.71551724137931,"Livestock Gentec, University of Alberta"
108008,RANCANM000001379655,M,SAMN02842702,angus,british isles,europe,bos taurus,9.900344827586206,"Livestock Gentec, University of Alberta"
108009,CHAAUSM000002UPP46E,M,SAMN02842704,charolais,france,europe,bos taurus,9.448620689655172,"Livestock Gentec, University of Alberta"
108010,CHACANM000000FMC409,M,SAMN02842705,charolais,france,europe,bos taurus,10.081724137931035,"Livestock Gentec, University of Alberta"
108011,CHACANM00000MC64448,M,SAMN02842706,charolais,france,europe,bos taurus,11.641724137931034,"Livestock Gentec, University of Alberta"
